자치구별,평수,평당가격,,면적,평,가격,최종가격
,,,,49.94,15.13333333,"26,700",1764.317181
,,,,49.94,15.13333333,"26,800",1770.92511
,,,,49.94,15.13333333,"24,400",1612.334802
,,,,49.94,15.13333333,"27,700",1830.396476
,,,,59.28,17.96363636,"29,500",1642.206478
,,,,61.52,18.64242424,"30,900",1657.509753
,,,,59.39,17.9969697,"31,000",1722.512207
,,,,45.9,13.90909091,"22,700",1632.026144
,,,,66.56,20.16969697,"37,900",1879.05649
,,,,59.39,17.9969697,"30,300",1683.616771
,,,,58.01,17.57878788,"30,000",1706.60231
,,,,58.01,17.57878788,"31,800",1808.998449
,,,,59.2,17.93939394,"30,000",1672.297297
,,,,45.9,13.90909091,"23,000",1653.594771
,,,,49.94,15.13333333,"27,000",1784.140969
,,,,45.77,13.86969697,"23,500",1694.341272
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,45.9,13.90909091,"23,000",1653.594771
,,,,58.01,17.57878788,"30,000",1706.60231
,,,,59.2,17.93939394,"30,000",1672.297297
,,,,45.77,13.86969697,"25,000",1802.490714
,,,,45.9,13.90909091,"25,000",1797.385621
,,,,60.5,18.33333333,"29,300",1598.181818
,,,,61.52,18.64242424,"32,300",1732.607282
,,,,41.3,12.51515152,"24,800",1981.598063
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,59.39,17.9969697,"31,900",1772.520626
,,,,59.39,17.9969697,"30,000",1666.947298
,,,,58.01,17.57878788,"32,000",1820.375797
,,,,45.9,13.90909091,"24,500",1761.437908
,,,,60.5,18.33333333,"30,500",1663.636364
,,,,49.94,15.13333333,"26,900",1777.53304
,,,,59.2,17.93939394,"29,900",1666.722973
,,,,58.01,17.57878788,"32,000",1820.375797
,,,,45.9,13.90909091,"24,000",1725.490196
,,,,45.9,13.90909091,"24,200",1739.869281
,,,,59.39,17.9969697,"29,700",1650.277825
,,,,45.9,13.90909091,"24,400",1754.248366
,,,,58.01,17.57878788,"30,300",1723.668333
,,,,59.2,17.93939394,"31,000",1728.040541
,,,,68.86,20.86666667,"34,000",1629.392971
,,,,60.5,18.33333333,"30,000",1636.363636
,,,,45.9,13.90909091,"24,000",1725.490196
,,,,58.01,17.57878788,"33,000",1877.262541
,,,,60.5,18.33333333,"29,000",1581.818182
,,,,59.2,17.93939394,"30,700",1711.317568
,,,,45.9,13.90909091,"24,900",1790.196078
,,,,58.01,17.57878788,"32,950",1874.418204
,,,,45.9,13.90909091,"25,700",1847.712418
,,,,45.77,13.86969697,"26,350",1899.825213
,,,,45.9,13.90909091,"24,000",1725.490196
,,,,49.94,15.13333333,"29,000",1916.299559
,,,,68.86,20.86666667,"37,400",1792.332268
,,,,58.01,17.57878788,"34,000",1934.149285
,,,,58.01,17.57878788,"33,500",1905.705913
,,,,49.94,15.13333333,"29,000",1916.299559
,,,,58.01,17.57878788,"32,900",1871.573867
,,,,49.94,15.13333333,"29,500",1949.339207
,,,,60.5,18.33333333,"31,400",1712.727273
,,,,68.86,20.86666667,"38,300",1835.463259
,,,,59.39,17.9969697,"34,000",1889.206937
,,,,41.3,12.51515152,"24,000",1917.675545
,,,,58.01,17.57878788,"32,900",1871.573867
,,,,60.5,18.33333333,"32,000",1745.454545
,,,,45.9,13.90909091,"23,800",1711.111111
,,,,45.9,13.90909091,"24,300",1747.058824
,,,,49.94,15.13333333,"30,000",1982.378855
,,,,49.94,15.13333333,"28,500",1883.259912
,,,,58.01,17.57878788,"31,850",1811.842786
,,,,41.3,12.51515152,"23,000",1837.772397
,,,,45.9,13.90909091,"23,000",1653.594771
,,,,58.01,17.57878788,"33,000",1877.262541
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,47.34,14.34545455,"21,397",1491.552598
,,,,47.34,14.34545455,"23,400",1631.178707
,,,,47.34,14.34545455,"23,400",1631.178707
,,,,54.54,16.52727273,"24,800",1500.550055
,,,,54.54,16.52727273,"25,000",1512.651265
,,,,47.34,14.34545455,"22,580",1574.017744
,,,,47.34,14.34545455,"22,500",1568.441065
,,,,47.34,14.34545455,"25,000",1742.712294
,,,,47.34,14.34545455,"24,600",1714.828897
,,,,54.54,16.52727273,"28,950",1751.650165
,,,,47.34,14.34545455,"23,000",1603.295311
,,,,54.54,16.52727273,"28,800",1742.574257
,,,,54.54,16.52727273,"28,000",1694.169417
,,,,47.34,14.34545455,"25,000",1742.712294
,,,,47.34,14.34545455,"24,500",1707.858048
,,,,47.34,14.34545455,"23,900",1666.032953
,,,,54.54,16.52727273,"29,500",1784.928493
,,,,54.54,16.52727273,"28,000",1694.169417
,,,,47.34,14.34545455,"26,300",1833.333333
,,,,47.34,14.34545455,"27,000",1882.129278
,,,,47.34,14.34545455,"24,500",1707.858048
,,,,54.54,16.52727273,"30,500",1845.434543
,,,,54.54,16.52727273,"30,000",1815.181518
,,,,54.54,16.52727273,"29,500",1784.928493
,,,,59.39,17.9969697,"26,900",1494.696077
,,,,68.86,20.86666667,"34,500",1653.354633
,,,,41.3,12.51515152,"21,000",1677.966102
,,,,60.5,18.33333333,"27,000",1472.727273
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,49.94,15.13333333,"25,950",1714.757709
,,,,41.3,12.51515152,"19,700",1574.09201
,,,,49.94,15.13333333,"25,950",1714.757709
,,,,59.39,17.9969697,"27,500",1528.035023
,,,,68.86,20.86666667,"33,800",1619.808307
,,,,49.94,15.13333333,"23,500",1552.863436
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,68.86,20.86666667,"34,000",1629.392971
,,,,59.2,17.93939394,"24,900",1388.006757
,,,,41.3,12.51515152,"19,900",1590.072639
,,,,59.39,17.9969697,"25,950",1441.909412
,,,,41.3,12.51515152,"20,600",1646.004843
,,,,49.94,15.13333333,"26,700",1764.317181
,,,,41.3,12.51515152,"20,900",1669.975787
,,,,41.3,12.51515152,"18,950",1514.164649
,,,,59.2,17.93939394,"25,000",1393.581081
,,,,68.86,20.86666667,"32,600",1562.300319
,,,,68.86,20.86666667,"33,500",1605.43131
,,,,58.01,17.57878788,"29,000",1649.715566
,,,,41.3,12.51515152,"22,200",1773.849879
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,68.86,20.86666667,"35,800",1715.654952
,,,,41.3,12.51515152,"18,800",1502.179177
,,,,58.01,17.57878788,"30,400",1729.357007
,,,,41.3,12.51515152,"19,000",1518.159806
,,,,41.3,12.51515152,"19,900",1590.072639
,,,,58.01,17.57878788,"30,700",1746.423031
,,,,49.94,15.13333333,"26,400",1744.493392
,,,,79.07,23.96060606,"41,500",1732.009612
,,,,79.07,23.96060606,"40,500",1690.27444
,,,,49.94,15.13333333,"25,300",1671.806167
,,,,79.07,23.96060606,"41,000",1711.142026
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,68.86,20.86666667,"34,000",1629.392971
,,,,79.07,23.96060606,"42,800",1786.265335
,,,,59.2,17.93939394,"25,000",1393.581081
,,,,49.94,15.13333333,"23,000",1519.823789
,,,,59.2,17.93939394,"26,100",1454.898649
,,,,79.07,23.96060606,"40,500",1690.27444
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,41.3,12.51515152,"20,000",1598.062954
,,,,49.94,15.13333333,"24,800",1638.76652
,,,,68.86,20.86666667,"34,750",1665.335463
,,,,41.3,12.51515152,"20,950",1673.970944
,,,,41.3,12.51515152,"20,900",1669.975787
,,,,79.07,23.96060606,"41,700",1740.356646
,,,,68.86,20.86666667,"35,000",1677.316294
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,41.3,12.51515152,"21,500",1717.917676
,,,,49.94,15.13333333,"25,500",1685.022026
,,,,59.2,17.93939394,"28,000",1560.810811
,,,,49.94,15.13333333,"25,500",1685.022026
,,,,68.86,20.86666667,"33,500",1605.43131
,,,,41.3,12.51515152,"21,700",1733.898305
,,,,59.2,17.93939394,"26,000",1449.324324
,,,,49.94,15.13333333,"26,000",1718.061674
,,,,41.3,12.51515152,"21,750",1737.893462
,,,,79.07,23.96060606,"41,900",1748.70368
,,,,68.86,20.86666667,"32,950",1579.073482
,,,,49.94,15.13333333,"23,900",1579.295154
,,,,41.3,12.51515152,"21,000",1677.966102
,,,,59.28,17.96363636,"28,000",1558.704453
,,,,49.94,15.13333333,"26,900",1777.53304
,,,,79.07,23.96060606,"40,000",1669.406855
,,,,41.3,12.51515152,"22,100",1765.859564
,,,,49.94,15.13333333,"25,400",1678.414097
,,,,68.86,20.86666667,"34,500",1653.354633
,,,,59.39,17.9969697,"28,000",1555.817478
,,,,41.3,12.51515152,"20,800",1661.985472
,,,,68.86,20.86666667,"31,000",1485.623003
,,,,49.94,15.13333333,"27,000",1784.140969
,,,,49.94,15.13333333,"26,500",1751.101322
,,,,58.01,17.57878788,"28,000",1592.828823
,,,,58.01,17.57878788,"31,000",1763.489054
,,,,59.39,17.9969697,"29,000",1611.382388
,,,,41.3,12.51515152,"22,700",1813.801453
,,,,41.3,12.51515152,"23,200",1853.753027
,,,,49.94,15.13333333,"27,350",1807.268722
,,,,59.2,17.93939394,"26,900",1499.493243
,,,,79.07,23.96060606,"44,000",1836.34754
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,59.39,17.9969697,"29,500",1639.164843
,,,,49.94,15.13333333,"24,800",1638.76652
,,,,58.01,17.57878788,"31,800",1808.998449
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,49.94,15.13333333,"25,600",1691.629956
,,,,60.5,18.33333333,"28,000",1527.272727
,,,,41.3,12.51515152,"22,700",1813.801453
,,,,41.3,12.51515152,"20,000",1598.062954
,,,,60.5,18.33333333,"28,000",1527.272727
,,,,41.3,12.51515152,"22,500",1797.820823
,,,,59.39,17.9969697,"29,300",1628.051861
,,,,49.94,15.13333333,"28,300",1870.044053
,,,,49.94,15.13333333,"26,900",1777.53304
,,,,59.28,17.96363636,"29,500",1642.206478
,,,,41.3,12.51515152,"24,000",1917.675545
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,58.01,17.57878788,"34,000",1934.149285
,,,,79.07,23.96060606,"42,300",1765.397749
,,,,59.39,17.9969697,"29,000",1611.382388
,,,,60.5,18.33333333,"28,800",1570.909091
,,,,41.3,12.51515152,"23,750",1897.699758
,,,,59.39,17.9969697,"30,000",1666.947298
,,,,49.94,15.13333333,"26,000",1718.061674
,,,,59.28,17.96363636,"31,000",1725.708502
,,,,79.07,23.96060606,"45,000",1878.082712
,,,,59.2,17.93939394,"28,400",1583.108108
,,,,59.2,17.93939394,"29,000",1616.554054
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,60.5,18.33333333,"29,500",1609.090909
,,,,68.86,20.86666667,"37,000",1773.162939
,,,,59.2,17.93939394,"29,800",1661.148649
,,,,59.28,17.96363636,"31,000",1725.708502
,,,,58.01,17.57878788,"33,000",1877.262541
,,,,60.5,18.33333333,"27,800",1516.363636
,,,,59.39,17.9969697,"30,000",1666.947298
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,49.94,15.13333333,"28,700",1896.475771
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,68.86,20.86666667,"34,000",1629.392971
,,,,59.2,17.93939394,"27,000",1505.067568
,,,,59.2,17.93939394,"25,000",1393.581081
,,,,49.94,15.13333333,"30,000",1982.378855
,,,,58.01,17.57878788,"33,000",1877.262541
,,,,68.86,20.86666667,"39,500",1892.971246
,,,,49.94,15.13333333,"29,500",1949.339207
,,,,59.2,17.93939394,"25,500",1421.452703
,,,,68.86,20.86666667,"36,800",1763.578275
,,,,41.3,12.51515152,"22,800",1821.791768
,,,,59.28,17.96363636,"28,300",1575.404858
,,,,68.86,20.86666667,"40,100",1921.72524
,,,,60.5,18.33333333,"29,000",1581.818182
,,,,49.94,15.13333333,"27,300",1803.964758
,,,,41.3,12.51515152,"22,000",1757.869249
,,,,58.01,17.57878788,"32,000",1820.375797
,,,,59.28,17.96363636,"29,600",1647.773279
,,,,49.94,15.13333333,"23,500",1552.863436
,,,,49.94,15.13333333,"24,000",1585.903084
,,,,49.94,15.13333333,"24,900",1645.374449
,,,,49.94,15.13333333,"23,850",1575.991189
,,,,66.56,20.16969697,"35,500",1760.066106
,,,,41.3,12.51515152,"19,000",1518.159806
,,,,41.3,12.51515152,"18,750",1498.184019
,,,,41.3,12.51515152,"18,800",1502.179177
,,,,49.94,15.13333333,"22,900",1513.215859
,,,,66.56,20.16969697,"31,700",1571.664663
,,,,41.3,12.51515152,"18,850",1506.174334
,,,,49.94,15.13333333,"25,200",1665.198238
,,,,41.3,12.51515152,"18,450",1474.213075
,,,,41.3,12.51515152,"18,900",1510.169492
,,,,49.94,15.13333333,"23,800",1572.687225
,,,,49.94,15.13333333,"24,000",1585.903084
,,,,49.94,15.13333333,"24,450",1615.638767
,,,,41.3,12.51515152,"19,000",1518.159806
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,49.94,15.13333333,"23,800",1572.687225
,,,,49.94,15.13333333,"20,500",1354.625551
,,,,41.3,12.51515152,"18,500",1478.208232
,,,,41.3,12.51515152,"19,200",1534.140436
,,,,61.52,18.64242424,"27,200",1459.037711
,,,,49.94,15.13333333,"26,300",1737.885463
,,,,58.01,17.57878788,"29,700",1689.536287
,,,,61.52,18.64242424,"28,700",1539.49935
,,,,58.01,17.57878788,"28,600",1626.960869
,,,,41.3,12.51515152,"17,900",1430.266344
,,,,49.94,15.13333333,"24,350",1609.030837
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,49.94,15.13333333,"25,400",1678.414097
,,,,58.01,17.57878788,"28,750",1635.49388
,,,,49.94,15.13333333,"23,400",1546.255507
,,,,41.3,12.51515152,"19,000",1518.159806
,,,,41.3,12.51515152,"19,000",1518.159806
,,,,49.94,15.13333333,"26,000",1718.061674
,,,,61.52,18.64242424,"30,800",1652.145644
,,,,41.3,12.51515152,"21,800",1741.88862
,,,,41.3,12.51515152,"18,600",1486.198547
,,,,66.56,20.16969697,"33,000",1636.117788
,,,,41.3,12.51515152,"18,900",1510.169492
,,,,61.52,18.64242424,"28,900",1550.227568
,,,,49.94,15.13333333,"24,500",1618.942731
,,,,41.3,12.51515152,"18,300",1462.227603
,,,,41.3,12.51515152,"18,500",1478.208232
,,,,41.3,12.51515152,"20,600",1646.004843
,,,,66.56,20.16969697,"33,500",1660.907452
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,41.3,12.51515152,"18,200",1454.237288
,,,,49.94,15.13333333,"24,800",1638.76652
,,,,41.3,12.51515152,"19,900",1590.072639
,,,,61.52,18.64242424,"31,500",1689.694408
,,,,49.94,15.13333333,"25,000",1651.982379
,,,,41.3,12.51515152,"20,800",1661.985472
,,,,49.94,15.13333333,"22,300",1473.568282
,,,,49.94,15.13333333,"24,500",1618.942731
,,,,66.56,20.16969697,"31,450",1559.269832
,,,,49.94,15.13333333,"24,750",1635.462555
,,,,41.3,12.51515152,"18,750",1498.184019
,,,,49.94,15.13333333,"25,800",1704.845815
,,,,41.3,12.51515152,"19,200",1534.140436
,,,,49.94,15.13333333,"25,500",1685.022026
,,,,49.94,15.13333333,"24,900",1645.374449
,,,,49.94,15.13333333,"25,000",1651.982379
,,,,41.3,12.51515152,"19,300",1542.130751
,,,,49.94,15.13333333,"24,650",1628.854626
,,,,49.94,15.13333333,"24,800",1638.76652
,,,,61.52,18.64242424,"26,500",1421.488947
,,,,41.3,12.51515152,"17,950",1434.261501
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,61.52,18.64242424,"30,800",1652.145644
,,,,41.3,12.51515152,"19,500",1558.11138
,,,,58.01,17.57878788,"28,700",1632.649543
,,,,58.01,17.57878788,"29,800",1695.224961
,,,,49.94,15.13333333,"25,500",1685.022026
,,,,49.94,15.13333333,"25,900",1711.453744
,,,,41.3,12.51515152,"21,000",1677.966102
,,,,41.3,12.51515152,"20,900",1669.975787
,,,,41.3,12.51515152,"19,700",1574.09201
,,,,49.94,15.13333333,"26,300",1737.885463
,,,,66.56,20.16969697,"32,800",1626.201923
,,,,41.3,12.51515152,"18,000",1438.256659
,,,,61.52,18.64242424,"30,000",1609.23277
,,,,49.94,15.13333333,"26,800",1770.92511
,,,,49.94,15.13333333,"26,000",1718.061674
,,,,41.3,12.51515152,"20,600",1646.004843
,,,,41.3,12.51515152,"19,800",1582.082324
,,,,49.94,15.13333333,"26,700",1764.317181
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,41.3,12.51515152,"21,000",1677.966102
,,,,49.94,15.13333333,"26,500",1751.101322
,,,,49.94,15.13333333,"27,300",1803.964758
,,,,49.94,15.13333333,"26,800",1770.92511
,,,,49.94,15.13333333,"26,000",1718.061674
,,,,49.94,15.13333333,"27,400",1810.572687
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,58.01,17.57878788,"30,500",1735.045682
,,,,41.3,12.51515152,"20,800",1661.985472
,,,,49.94,15.13333333,"27,200",1797.356828
,,,,61.52,18.64242424,"29,850",1601.186606
,,,,49.94,15.13333333,"24,700",1632.15859
,,,,41.3,12.51515152,"22,000",1757.869249
,,,,61.52,18.64242424,"31,200",1673.602081
,,,,58.01,17.57878788,"31,800",1808.998449
,,,,49.94,15.13333333,"26,800",1770.92511
,,,,66.56,20.16969697,"35,000",1735.276442
,,,,41.3,12.51515152,"21,350",1705.932203
,,,,66.56,20.16969697,"37,000",1834.435096
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,49.94,15.13333333,"24,800",1638.76652
,,,,66.56,20.16969697,"37,100",1839.393029
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,61.52,18.64242424,"31,900",1711.150845
,,,,61.52,18.64242424,"30,500",1636.053316
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,41.3,12.51515152,"20,800",1661.985472
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,41.3,12.51515152,"22,500",1797.820823
,,,,58.01,17.57878788,"32,100",1826.064472
,,,,41.3,12.51515152,"22,700",1813.801453
,,,,41.3,12.51515152,"23,600",1885.714286
,,,,49.94,15.13333333,"27,300",1803.964758
,,,,66.56,20.16969697,"37,500",1859.22476
,,,,41.3,12.51515152,"20,500",1638.014528
,,,,41.3,12.51515152,"22,700",1813.801453
,,,,49.94,15.13333333,"28,000",1850.220264
,,,,41.3,12.51515152,"22,000",1757.869249
,,,,49.94,15.13333333,"27,500",1817.180617
,,,,49.94,15.13333333,"27,700",1830.396476
,,,,49.94,15.13333333,"26,500",1751.101322
,,,,49.94,15.13333333,"27,700",1830.396476
,,,,41.3,12.51515152,"22,500",1797.820823
,,,,49.94,15.13333333,"27,800",1837.004405
,,,,58.01,17.57878788,"30,900",1757.800379
,,,,49.94,15.13333333,"27,000",1784.140969
,,,,49.94,15.13333333,"29,900",1975.770925
,,,,58.01,17.57878788,"29,000",1649.715566
,,,,41.3,12.51515152,"17,000",1358.353511
,,,,61.52,18.64242424,"29,000",1555.591678
,,,,58.01,17.57878788,"30,800",1752.111705
,,,,49.94,15.13333333,"26,500",1751.101322
,,,,66.56,20.16969697,"38,000",1884.014423
,,,,41.3,12.51515152,"23,500",1877.723971
,,,,61.52,18.64242424,"31,400",1684.330299
,,,,61.52,18.64242424,"31,500",1689.694408
,,,,41.3,12.51515152,"16,000",1278.450363
,,,,45.9,13.90909091,"18,100",1301.30719
,,,,58.01,17.57878788,"24,000",1365.281848
,,,,58.01,17.57878788,"25,700",1461.989312
,,,,41.3,12.51515152,"17,000",1358.353511
,,,,45.9,13.90909091,"17,800",1279.738562
,,,,45.9,13.90909091,"18,080",1299.869281
,,,,49.94,15.13333333,"20,200",1334.801762
,,,,41.3,12.51515152,"16,150",1290.435835
,,,,45.55,13.8030303,"17,350",1256.970362
,,,,49.94,15.13333333,"19,400",1281.938326
,,,,49.94,15.13333333,"21,700",1433.920705
,,,,45.9,13.90909091,"17,750",1276.143791
,,,,49.94,15.13333333,"21,300",1407.488987
,,,,58.01,17.57878788,"23,500",1336.838476
,,,,49.94,15.13333333,"20,000",1321.585903
,,,,45.9,13.90909091,"17,800",1279.738562
,,,,45.9,13.90909091,"17,800",1279.738562
,,,,41.3,12.51515152,"17,400",1390.31477
,,,,45.9,13.90909091,"18,200",1308.496732
,,,,58.01,17.57878788,"25,000",1422.168592
,,,,45.9,13.90909091,"17,800",1279.738562
,,,,45.9,13.90909091,"18,300",1315.686275
,,,,45.9,13.90909091,"17,580",1263.921569
,,,,45.55,13.8030303,"18,300",1325.795829
,,,,45.55,13.8030303,"18,500",1340.285401
,,,,58.01,17.57878788,"26,400",1501.810033
,,,,41.3,12.51515152,"16,500",1318.401937
,,,,45.55,13.8030303,"17,300",1253.347969
,,,,45.9,13.90909091,"17,800",1279.738562
,,,,58.01,17.57878788,"23,700",1348.215825
,,,,58.01,17.57878788,"26,000",1479.055335
,,,,45.9,13.90909091,"17,900",1286.928105
,,,,45.9,13.90909091,"18,000",1294.117647
,,,,49.94,15.13333333,"21,800",1440.528634
,,,,49.94,15.13333333,"22,000",1453.744493
,,,,41.3,12.51515152,"16,500",1318.401937
,,,,41.3,12.51515152,"17,000",1358.353511
,,,,45.9,13.90909091,"18,200",1308.496732
,,,,58.01,17.57878788,"25,000",1422.168592
,,,,45.55,13.8030303,"18,000",1304.061471
,,,,45.55,13.8030303,"18,700",1354.774973
,,,,45.9,13.90909091,"17,450",1254.575163
,,,,45.55,13.8030303,"18,700",1354.774973
,,,,58.01,17.57878788,"25,000",1422.168592
,,,,49.94,15.13333333,"21,400",1414.096916
,,,,49.94,15.13333333,"21,800",1440.528634
,,,,45.9,13.90909091,"18,750",1348.039216
,,,,45.9,13.90909091,"18,000",1294.117647
,,,,58.01,17.57878788,"26,000",1479.055335
,,,,49.94,15.13333333,"21,000",1387.665198
,,,,58.01,17.57878788,"24,000",1365.281848
,,,,49.94,15.13333333,"23,900",1579.295154
,,,,58.01,17.57878788,"25,000",1422.168592
,,,,58.01,17.57878788,"25,700",1461.989312
,,,,45.9,13.90909091,"18,200",1308.496732
,,,,45.9,13.90909091,"18,600",1337.254902
,,,,49.94,15.13333333,"21,900",1447.136564
,,,,58.01,17.57878788,"25,800",1467.677987
,,,,45.9,13.90909091,"18,700",1344.444444
,,,,49.94,15.13333333,"23,000",1519.823789
,,,,49.94,15.13333333,"22,350",1476.872247
,,,,45.55,13.8030303,"18,480",1338.836443
,,,,41.3,12.51515152,"17,500",1398.305085
,,,,58.01,17.57878788,"26,500",1507.498707
,,,,41.3,12.51515152,"17,400",1390.31477
,,,,45.9,13.90909091,"19,400",1394.771242
,,,,41.3,12.51515152,"18,000",1438.256659
,,,,45.9,13.90909091,"18,700",1344.444444
,,,,49.94,15.13333333,"23,350",1542.951542
,,,,45.55,13.8030303,"18,500",1340.285401
,,,,58.01,17.57878788,"27,500",1564.385451
,,,,45.9,13.90909091,"18,300",1315.686275
,,,,45.9,13.90909091,"19,500",1401.960784
,,,,49.94,15.13333333,"22,000",1453.744493
,,,,49.94,15.13333333,"23,000",1519.823789
,,,,58.01,17.57878788,"26,800",1524.56473
,,,,45.55,13.8030303,"19,000",1376.50933
,,,,45.55,13.8030303,"19,300",1398.243688
,,,,45.55,13.8030303,"19,800",1434.467618
,,,,49.94,15.13333333,"23,500",1552.863436
,,,,45.55,13.8030303,"20,400",1477.936334
,,,,45.55,13.8030303,"19,400",1405.488474
,,,,49.94,15.13333333,"23,400",1546.255507
,,,,41.3,12.51515152,"12,000",958.8377724
,,,,45.55,13.8030303,"20,000",1448.95719
,,,,41.3,12.51515152,"19,200",1534.140436
,,,,41.3,12.51515152,"17,800",1422.276029
,,,,41.3,12.51515152,"17,750",1418.280872
,,,,45.55,13.8030303,"21,000",1521.405049
,,,,49.94,15.13333333,"24,400",1612.334802
,,,,58.01,17.57878788,"27,200",1547.319428
,,,,41.3,12.51515152,"18,200",1454.237288
