시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,Latitude,Longitude,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 노원구 중계동,512,512,0,중계무지개,39.96,202311,8,"41,800",8,1991,동일로208길 20,37.6427206,127.0665677,,,중개거래,"경기 광명시, 서울 노원구"
서울특별시 노원구 하계동,271-3,271,3,건영,53.14,202310,28,"51,000",12,1988,섬밭로 229,37.6354449,127.0642439,,,중개거래,"서울 노원구, 서울 중랑구"
서울특별시 노원구 하계동,271-3,271,3,극동,55.72,202311,7,"49,000",12,1988,섬밭로 229,37.6354449,127.0642439,,,중개거래,서울 노원구
서울특별시 노원구 하계동,354,354,0,학여울청구,59.4,202310,28,"59,000",4,1999,동일로207길 186,37.6363492,127.0613398,,,중개거래,서울 노원구
서울특별시 노원구 하계동,284,284,0,한신1,27,202311,10,"27,000",2,1988,공릉로 351,37.6378658,127.068707,,,중개거래,서울 노원구
서울특별시 도봉구 도봉동,87,87,0,삼환도봉,73.89,202310,31,"55,228",13,1987,도봉로180길 6-83,37.681059,127.0488486,,,직거래,-
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202311,4,"34,500",15,1996,마들로 684-20,37.6704139,127.0474557,,,중개거래,서울 도봉구
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202311,10,"36,400",11,1996,마들로 684-19,37.6734363,127.0480832,,,중개거래,서울 도봉구
서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,202310,27,"54,000",2,1995,마들로 859-19,37.6857362,127.0480605,,,중개거래,서울 도봉구
서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,202310,28,"61,500",8,1995,마들로 859-19,37.6857362,127.0480605,,,중개거래,"서울 노원구, 서울 도봉구"
서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,202311,1,"58,000",14,1995,마들로 859-19,37.6857362,127.0480605,,,중개거래,서울 도봉구
서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,202311,7,"53,000",6,1995,마들로 859-19,37.6857362,127.0480605,,,중개거래,경기 안양만안구
서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,202311,10,"54,000",15,1995,마들로 859-19,37.6857362,127.0480605,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,60,202311,7,"63,000",6,2001,마들로 616,37.6650769,127.0481468,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,717-2,717,2,방학지음재힐스,14.86,202311,10,"13,000",10,2018,도봉로150다길 28,37.6672995,127.0448396,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,717-2,717,2,방학지음재힐스,14.86,202311,13,"13,500",12,2018,도봉로150다길 28,37.6672995,127.0448396,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,70.62,202311,2,"47,750",11,1986,방학로 193,37.6610223,127.0297103,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,70.62,202311,9,"45,400",3,1986,방학로 193,37.6610223,127.0297103,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,531,531,0,신동아아파트2,84.86,202311,3,"54,900",9,1992,방학로15길 40,37.6591075,127.0235176,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,732,732,0,신동아아파트4,84.9,202311,8,"49,000",12,1995,방학로 200,37.6628306,127.0294385,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,738,738,0,신동아아파트5,59.4,202311,9,"39,700",13,1998,방학로12길 53,37.6634007,127.0285418,,,중개거래,"서울 도봉구, 서울 성북구"
서울특별시 도봉구 방학동,738,738,0,신동아아파트5,84.94,202311,20,"46,000",7,1998,방학로12길 53,37.6634007,127.0285418,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,736,736,0,신동아타워아파트,84.74,202310,30,"35,000",5,1997,방학로 210,37.6622268,127.0288352,,20231030,중개거래,경기 남양주시
서울특별시 도봉구 방학동,507,507,0,우성아파트1,51.91,202310,30,"35,500",6,1992,해등로 295,37.6570709,127.0236499,,,중개거래,서울 도봉구
서울특별시 도봉구 방학동,734,734,0,청구아파트,84.97,202310,31,"52,000",9,1994,해등로 264,37.6580108,127.0261432,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,160,160,0,미라보,59.96,202310,27,"44,200",10,1995,시루봉로2길 62,37.6551803,127.031428,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,56,56,0,삼익세라믹,58.77,202311,13,"38,000",6,1988,해등로 195,37.6572508,127.0351747,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,53,53,0,성원,71.78,202311,17,"45,000",4,1989,해등로 242-11,37.658413,127.0289024,,,중개거래,"서울 노원구, 서울 도봉구"
서울특별시 도봉구 쌍문동,04월 20일,20,4,쌍문동LG트윈빌2,240.97,202311,6,"76,000",11,1999,도당로 6,37.6587,127.0354332,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,59,59,0,한양2,76.92,202310,27,"47,000",7,1988,해등로 231,37.6570391,127.0313224,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,59,59,0,한양2,76.92,202311,1,"39,800",2,1988,해등로 231,37.6570391,127.0313224,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,59,59,0,한양2,76.92,202311,8,"43,700",10,1988,해등로 231,37.6570391,127.0313224,,,중개거래,서울 도봉구
서울특별시 도봉구 쌍문동,Mar-59,59,3,한양5,84.635,202311,1,"52,800",7,1991,해등로25길 36,37.6560207,127.0321341,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,804,804,0,대우,59.86,202310,27,"54,000",18,1995,덕릉로63가길 43,37.6423702,127.0375315,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,827,827,0,동도센트리움,80.722,202311,4,"64,500",7,2009,마들로 579-19,37.6616677,127.0453438,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,808,808,0,동아청솔,59.96,202311,2,"64,500",12,1997,노해로69길 103,37.6572501,127.0483041,,,중개거래,"서울 노원구, 서울 도봉구"
서울특별시 도봉구 창동,808,808,0,동아청솔,59.76,202311,7,"59,000",21,1997,노해로69길 103,37.6572501,127.0483041,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,825,825,0,북한산아이파크5차,84.4516,202310,27,"85,000",3,2004,도봉로136길 28,37.6579094,127.0436338,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,442-17,442,17,세인트라디움,59.76,202310,28,"27,500",4,2002,덕릉로 285,37.6814617,127.1041864,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,807,807,0,쌍용,84.76,202311,13,"82,500",7,1997,마들로 551,37.6597474,127.0480433,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,38,0,주공17단지,36.34,202311,9,"31,000",4,1989,덕릉로66길 17,37.6442061,127.0533829,,20231109,직거래,-
서울특별시 도봉구 창동,815,815,0,창동2차현대,59.499,202311,4,"66,000",4,2001,도봉로136길 111,37.6610333,127.0460895,,,직거래,-
서울특별시 도봉구 창동,305,305,0,창동주공1단지,49.94,202311,10,"50,000",3,1990,해등로 113,37.6534849,127.0393781,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,305,305,0,창동주공1단지,49.94,202311,13,"49,500",3,1990,해등로 113,37.6534849,127.0393781,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),49.94,202311,8,"50,000",15,1990,해등로 50,37.6500627,127.0442013,,,중개거래,서울 도봉구
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),66.56,202311,13,"66,000",3,1990,해등로 50,37.6500627,127.0442013,,20231117,중개거래,서울 도봉구
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),66.56,202311,14,"66,000",3,1990,해등로 50,37.6500627,127.0442013,20231116,,중개거래,서울 도봉구
서울특별시 동대문구 답십리동,994,994,0,답십리한화,84.86,202310,31,"85,500",2,2001,고미술로 57,37.5669326,127.053974,,,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,42,42,0,동답한신,44.35,202311,14,"50,000",11,1992,답십리로 210-30,37.5708099,127.0625793,,,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,41,41,0,동서울한양,59.67,202311,6,"52,000",1,1989,답십리로 184,37.5714093,127.0603917,,,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,990,990,0,두산,84.83,202310,27,"76,500",3,2000,답십리로56길 21,37.5693096,127.0601871,,,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,497-23,497,23,청계푸르지오시티,18.92,202311,7,"14,800",18,2015,천호대로 257,37.5398708,127.1452641,,20231107,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,465-55,465,55,한원힐트리움아파트,39.23,202311,15,"54,000",9,2020,천호대로 221,37.5398708,127.1452641,,,중개거래,서울 동대문구
서울특별시 동대문구 용두동,104-3,104,3,동대문푸르지오시티(도시형생활주택),30.11,202310,28,"39,500",2,2016,왕산로 86,37.5777702,127.0327558,,,중개거래,서울 동대문구
서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,84.96,202311,2,"114,500",11,2011,정릉천동로 36,37.575348,127.0360378,,,중개거래,서울 동대문구
서울특별시 동대문구 용두동,255-66,255,66,청계천대성스카이렉스2,84.99,202311,12,"85,000",17,2007,청계천로 471,37.5690368,126.9988326,,,중개거래,서울 동대문구
서울특별시 동대문구 용두동,785,785,0,청재제일타운,83.04,202311,13,"45,000",4,2005,왕산로16길 47,37.5757886,127.0315157,,20231123,직거래,-
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,79.35,202311,4,"82,500",8,2003,한천로63길 10,37.6045226,127.0649732,,,중개거래,서울 동대문구
서울특별시 동대문구 이문동,73,73,0,삼익,84.95,202311,7,"74,000",15,1997,한천로55길 9,37.5959208,127.0675576,,,중개거래,서울 동대문구
서울특별시 동대문구 이문동,327-7,327,7,세진빌딩,11.48,202311,21,"19,000",12,2020,이문로 89,37.5949971,127.0590865,,,중개거래,서울 동대문구
서울특별시 동대문구 이문동,84,84,0,중앙하이츠빌,59.4,202310,28,"64,000",5,2002,외대역동로 101,37.5964626,127.0646257,,,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,64.85,202311,9,"83,100",21,2007,장안벚꽃로 167,37.5739639,127.0753876,,,중개거래,서울 중랑구
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,64.85,202311,13,"78,000",20,2007,장안벚꽃로 167,37.5739639,127.0753876,,,중개거래,서울 동대문구
서울특별시 동대문구 장안동,563,563,0,신부파스카(563),84.99,202311,12,"65,000",12,2005,장한로12길 35,37.5655167,127.0699634,,,중개거래,서울 동대문구
서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202311,7,"12,200",8,2013,천호대로97길 9,37.5613586,127.0699021,,20231108,중개거래,서울 동대문구
서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202311,7,"12,000",8,2013,천호대로97길 9,37.5613586,127.0699021,,20231108,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202311,20,"80,000",5,2003,장안벚꽃로 107,37.5697253,127.0746064,,,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,59.928,202311,7,"78,000",21,2007,장안벚꽃로1길 7,37.5759642,127.0753503,,,중개거래,서울 동대문구
서울특별시 동대문구 장안동,555-1,555,1,한신아파트,84.9,202311,1,"62,000",18,1996,사가정로 245-3,37.5795265,127.0719142,,,중개거래,서울 동대문구
서울특별시 동대문구 전농동,645-2,645,2,동아,57.9,202310,28,"62,900",3,1997,서울시립대로 31,37.5748818,127.045704,,,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,690,0,래미안크레시티,121.95,202310,27,"155,000",11,2014,사가정로 65,37.576284,127.0506563,,,중개거래,"서울 동대문구, 서울 성북구"
서울특별시 동대문구 전농동,690,690,0,래미안크레시티,84.96,202310,27,"126,000",17,2014,사가정로 65,37.576284,127.0506563,,,중개거래,"서울 금천구, 서울 동대문구"
서울특별시 동대문구 전농동,10,10,0,전농SK,59.96,202311,4,"72,800",8,2000,사가정로 148,37.5766417,127.060466,,20231109,중개거래,서울 동대문구
서울특별시 동대문구 제기동,1213,1213,0,어진재,15.28,202310,27,"16,700",4,2014,회기로 14,37.5909693,127.0379118,,,중개거래,서울 동대문구
서울특별시 동대문구 제기동,1213,1213,0,어진재,17.39,202310,31,"16,100",5,2014,회기로 14,37.5909693,127.0379118,,20231116,중개거래,서울 동대문구
서울특별시 동대문구 제기동,1212,1212,0,한신아파트,114.885,202310,30,"85,000",3,2004,고산자로 534,37.5571673,127.0357202,,,중개거래,-
서울특별시 동대문구 제기동,1212,1212,0,한신아파트,59.84,202311,10,"72,000",16,2004,고산자로 534,37.5571673,127.0357202,,,중개거래,서울 동대문구
서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,24.011,202311,11,"25,000",12,2013,이문로 37,37.5908177,127.0560569,,,중개거래,서울 동대문구
서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,24.319,202311,13,"25,000",4,2013,이문로 37,37.5908177,127.0560569,,,중개거래,서울 동대문구
서울특별시 동대문구 회기동,65,65,0,신현대,60.48,202310,28,"70,000",7,1989,이문로1길 21,37.5896042,127.0518226,,,중개거래,서울 동대문구
서울특별시 동대문구 휘경동,363,363,0,현대,84.94,202311,4,"58,000",12,1992,서울시립대로29길 62,37.586321,127.0555474,,,중개거래,서울 동대문구
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202311,4,"99,500",11,2001,만양로 19,37.507425,126.9451235,,,중개거래,"서울 동작구, 서울 서초구"
서울특별시 동작구 대방동,501,501,0,대림아파트,134.25,202311,5,"169,000",19,1993,여의대방로44길 10,37.5072943,126.9247119,,,중개거래,서울 동작구
서울특별시 동작구 대방동,502,502,0,대방동현대,84.96,202310,27,"98,000",11,1994,등용로 127,37.5126942,126.930775,,20231027,직거래,-
서울특별시 동작구 대방동,502,502,0,대방동현대,59.84,202311,17,"80,000",23,1994,등용로 127,37.5126942,126.930775,,,중개거래,서울 동작구
서울특별시 동작구 동작동,333,333,0,이수힐스테이트,59.998,202311,4,"125,000",4,2013,동작대로39길 22,37.4947311,126.9799965,,,중개거래,서울 동작구
서울특별시 동작구 동작동,333,333,0,이수힐스테이트,59.9415,202311,9,"122,500",9,2013,동작대로39길 22,37.4947311,126.9799965,,,중개거래,서울 동작구
서울특별시 동작구 사당동,1154,1154,0,사당휴먼시아,59.96,202310,31,"78,200",1,2009,사당로16길 96,37.478962,126.9701483,,,중개거래,서울 동작구
서울특별시 동작구 사당동,206-127,206,127,사당휴브리지(206-127),12.42,202311,14,"15,200",9,2015,사당로 158,37.4873773,126.9667557,,,중개거래,서울 동작구
서울특별시 동작구 사당동,1133,1133,0,삼성래미안,84.967,202311,12,"97,500",1,2003,사당로23바길 9,37.4891769,126.9704536,,,중개거래,서울 동작구
서울특별시 동작구 상도1동,328-11,328,11,백경,65.45,202311,11,"47,000",5,2002,상도로47길 56-5,37.5021587,126.9526141,,,중개거래,인천 서구
서울특별시 동작구 상도1동,311-1,311,1,한주에코,73.06,202310,31,"30,000",5,2003,상도로47나길 11,37.5005921,126.9527744,,,직거래,-
서울특별시 동작구 상도동,414,414,0,건영,32.8,202310,28,"56,800",15,1997,만양로 26,37.5071676,126.9497743,,,중개거래,서울 동작구
